date,item_id,store_id,current_price,recommended_price,price_change_pct,current_predicted_units,recommended_predicted_units,current_predicted_revenue,recommended_predicted_revenue,predicted_revenue_gain,predicted_revenue_gain_pct,recommended_price_support_weeks,recommendation,dept_id,state_id,price_direction,absolute_price_change_pct,large_price_change_flag,high_revenue_gain_flag,low_support_flag,recommendation_reliability
2016-05-21,FOODS_1_055,TX_2,4.38,4.38,0.0,11.550397872924805,11.550397872924805,50.590742683410646,50.590742683410646,0.0,0.0,50,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_055,TX_3,4.38,4.38,0.0,22.026426315307617,22.026426315307617,96.47574726104736,96.47574726104736,0.0,0.0,49,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_055,WI_1,3.78,3.78,0.0,12.109541893005371,12.109541893005371,45.7740683555603,45.7740683555603,0.0,0.0,53,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_055,WI_2,3.78,3.78,0.0,7.282532215118408,7.282532215118408,27.52797177314758,27.52797177314758,0.0,0.0,53,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_055,WI_3,3.78,3.78,0.0,25.04264259338379,25.04264259338379,94.66118900299072,94.66118900299072,0.0,0.0,53,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_061,CA_1,2.24,2.24,0.0,11.330604553222656,11.330604553222656,25.380554199218754,25.380554199218754,0.0,0.0,53,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_061,CA_2,2.24,2.24,0.0,17.04643440246582,17.04643440246582,38.184013061523444,38.184013061523444,0.0,0.0,53,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_061,CA_3,2.24,2.24,0.0,22.974653244018555,22.974653244018555,51.46322326660157,51.46322326660157,0.0,0.0,53,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_061,CA_4,2.24,2.24,0.0,8.150678634643555,8.150678634643555,18.257520141601564,18.257520141601564,0.0,0.0,53,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_061,TX_1,2.24,2.24,0.0,13.809126853942871,13.809126853942871,30.932444152832034,30.932444152832034,0.0,0.0,53,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_061,TX_2,2.24,2.24,0.0,15.893343925476074,15.893343925476074,35.60109039306641,35.60109039306641,0.0,0.0,53,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_061,TX_3,2.24,2.24,0.0,8.370610237121582,8.370610237121582,18.750166931152346,18.750166931152346,0.0,0.0,53,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_061,WI_1,2.24,2.24,0.0,8.688590049743652,8.688590049743652,19.462441711425782,19.462441711425782,0.0,0.0,53,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_061,WI_2,2.24,2.24,0.0,16.405105590820312,16.405105590820312,36.7474365234375,36.7474365234375,0.0,0.0,53,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_061,WI_3,2.24,2.24,0.0,8.187232971191406,8.187232971191406,18.33940185546875,18.33940185546875,0.0,0.0,53,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_074,CA_1,2.24,2.24,0.0,12.31491756439209,12.31491756439209,27.585415344238285,27.585415344238285,0.0,0.0,53,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_074,CA_2,2.24,2.24,0.0,10.25216007232666,10.25216007232666,22.96483856201172,22.96483856201172,0.0,0.0,53,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_074,CA_3,2.24,2.24,0.0,13.459355354309082,13.459355354309082,30.148955993652347,30.148955993652347,0.0,0.0,48,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_074,CA_4,2.24,2.24,0.0,8.180841445922852,8.180841445922852,18.325084838867188,18.325084838867188,0.0,0.0,53,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_074,TX_1,2.24,2.24,0.0,4.613178253173828,4.613178253173828,10.333519287109375,10.333519287109375,0.0,0.0,53,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_074,TX_2,2.24,2.24,0.0,4.240757942199707,4.240757942199707,9.499297790527345,9.499297790527345,0.0,0.0,53,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_074,TX_3,2.24,2.24,0.0,2.6182522773742676,2.6182522773742676,5.86488510131836,5.86488510131836,0.0,0.0,52,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_074,WI_1,2.24,2.24,0.0,9.242364883422852,9.242364883422852,20.70289733886719,20.70289733886719,0.0,0.0,53,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_074,WI_2,2.24,2.24,0.0,6.817404270172119,6.817404270172119,15.270985565185548,15.270985565185548,0.0,0.0,53,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_074,WI_3,2.24,2.24,0.0,6.854112148284912,6.854112148284912,15.353211212158204,15.353211212158204,0.0,0.0,53,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_076,CA_1,5.14,5.47,6.4202334630350215,7.470081806182861,7.321681022644043,38.396220483779906,40.04959519386291,1.653374710083007,4.306087133710096,5,CHANGE,FOODS_1,CA,INCREASE,6.4202334630350215,False,False,True,REVIEW
2016-05-21,FOODS_1_076,CA_2,5.14,5.14,0.0,11.087821006774902,11.087821006774902,56.991399974823,56.991399974823,0.0,0.0,25,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_076,CA_3,5.14,5.14,0.0,11.651904106140137,11.651904106140137,59.8907871055603,59.8907871055603,0.0,0.0,26,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_076,CA_4,5.14,5.14,0.0,9.851814270019531,9.851814270019531,50.638325347900384,50.638325347900384,0.0,0.0,25,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_076,TX_1,6.17,6.17,0.0,8.883889198303223,8.883889198303223,54.81359635353088,54.81359635353088,0.0,0.0,19,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_076,TX_2,6.17,6.17,0.0,9.391060829162598,9.391060829162598,57.942845315933226,57.942845315933226,0.0,0.0,18,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_076,TX_3,6.17,6.27,1.6207455429497513,8.341922760009766,8.221805572509766,51.46966342926025,51.55072093963623,0.08105751037597742,0.1574859926709694,6,CHANGE,FOODS_1,TX,INCREASE,1.6207455429497513,False,False,True,REVIEW
2016-05-21,FOODS_1_076,WI_1,6.72,8.81,31.10119047619049,4.962727069854736,4.2273736000061035,33.349525909423825,37.24316141605377,3.8936355066299484,11.675234955977874,5,CHANGE,FOODS_1,WI,INCREASE,31.10119047619049,True,False,True,REVIEW
2016-05-21,FOODS_1_076,WI_2,6.72,8.72,29.761904761904777,1.588940143585205,4.142077922821045,10.677677764892577,36.118919486999516,25.441241722106938,238.26568175484636,10,CHANGE,FOODS_1,WI,INCREASE,29.761904761904777,True,True,False,REVIEW
2016-05-21,FOODS_1_076,WI_3,6.72,6.64,-1.1904761904761916,3.0905561447143555,4.846462726593018,20.768537292480467,32.180512504577635,11.411975212097168,54.94838202317228,15,CHANGE,FOODS_1,WI,DECREASE,1.1904761904761916,False,True,False,HIGH
2016-05-21,FOODS_1_081,CA_1,5.64,5.64,0.0,9.059370994567871,9.059370994567871,51.09485240936279,51.09485240936279,0.0,0.0,25,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_081,CA_2,5.64,5.64,0.0,23.09744644165039,23.09744644165039,130.2695979309082,130.2695979309082,0.0,0.0,25,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_081,CA_3,5.64,5.64,0.0,5.484309196472168,5.484309196472168,30.931503868103025,30.931503868103025,0.0,0.0,25,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_081,CA_4,5.64,5.56,-1.4184397163120581,7.543876647949219,7.669677734375,42.54746429443359,42.643408203125,0.09594390869141023,0.22549853506537262,27,CHANGE,FOODS_1,CA,DECREASE,1.4184397163120581,False,False,False,HIGH
2016-05-21,FOODS_1_081,TX_1,6.27,6.19,-1.2759170653907366,2.892803430557251,3.713463068008423,18.137877509593963,22.986336390972138,4.848458881378175,26.731125947970487,31,CHANGE,FOODS_1,TX,DECREASE,1.2759170653907366,False,True,False,HIGH
2016-05-21,FOODS_1_081,TX_2,6.27,6.27,0.0,6.595438003540039,6.595438003540039,41.353396282196044,41.353396282196044,0.0,0.0,25,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_081,TX_3,6.27,6.27,0.0,6.429726600646973,6.429726600646973,40.31438578605652,40.31438578605652,0.0,0.0,24,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_081,WI_1,7.27,7.19,-1.1004126547455184,5.240139484405518,5.366756916046143,38.09581405162811,38.58698222637177,0.49116817474365604,1.2892969660079094,19,CHANGE,FOODS_1,WI,DECREASE,1.1004126547455184,False,False,False,HIGH
2016-05-21,FOODS_1_081,WI_2,7.27,7.19,-1.1004126547455184,3.1811890602111816,3.546865940093994,23.127244467735288,25.50196610927582,2.374721641540532,10.268069959019524,20,CHANGE,FOODS_1,WI,DECREASE,1.1004126547455184,False,False,False,HIGH
2016-05-21,FOODS_1_081,WI_3,7.27,7.19,-1.1004126547455184,4.064816474914551,4.398527145385742,29.551215772628783,31.625410175323488,2.0741944026947046,7.018981617046989,14,CHANGE,FOODS_1,WI,DECREASE,1.1004126547455184,False,False,False,HIGH
2016-05-21,FOODS_1_087,CA_1,5.64,5.64,0.0,19.78284454345703,19.78284454345703,111.57524322509765,111.57524322509765,0.0,0.0,25,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_087,CA_2,5.64,5.64,0.0,37.127254486083984,37.127254486083984,209.39771530151367,209.39771530151367,0.0,0.0,26,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_087,CA_3,5.64,5.64,0.0,32.29948043823242,32.29948043823242,182.16906967163084,182.16906967163084,0.0,0.0,26,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_087,CA_4,5.64,5.64,0.0,21.1418399810791,21.1418399810791,119.23997749328612,119.23997749328612,0.0,0.0,26,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_087,TX_1,6.27,6.27,0.0,13.98555850982666,13.98555850982666,87.68945185661315,87.68945185661315,0.0,0.0,26,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_087,TX_2,6.27,6.27,0.0,21.351285934448242,21.351285934448242,133.87256280899047,133.87256280899047,0.0,0.0,26,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_087,TX_3,6.27,6.27,0.0,21.04126739501953,21.04126739501953,131.92874656677245,131.92874656677245,0.0,0.0,24,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_087,WI_1,7.27,7.27,0.0,16.28428840637207,16.28428840637207,118.38677671432494,118.38677671432494,0.0,0.0,26,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_087,WI_2,7.27,7.19,-1.1004126547455184,4.332183837890625,4.630097389221191,31.49497650146484,33.29040022850037,1.7954237270355264,5.700666983993529,21,CHANGE,FOODS_1,WI,DECREASE,1.1004126547455184,False,False,False,HIGH
2016-05-21,FOODS_1_087,WI_3,7.27,7.27,0.0,6.9142374992370605,6.9142374992370605,50.26650661945343,50.26650661945343,0.0,0.0,26,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_096,CA_1,5.74,5.66,-1.3937282229965169,4.576321601867676,5.060848236083984,26.26808599472046,28.644401016235353,2.376315021514891,9.046395774676919,28,CHANGE,FOODS_1,CA,DECREASE,1.3937282229965169,False,False,False,HIGH
2016-05-21,FOODS_1_096,CA_2,5.74,5.74,0.0,15.10401439666748,15.10401439666748,86.69704263687134,86.69704263687134,0.0,0.0,26,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_096,CA_3,5.74,5.74,0.0,19.266040802001953,19.266040802001953,110.58707420349121,110.58707420349121,0.0,0.0,25,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_096,CA_4,5.74,5.66,-1.3937282229965169,4.520265579223633,4.640505790710449,25.946324424743654,26.265262775421142,0.3189383506774881,1.2292236289673972,27,CHANGE,FOODS_1,CA,DECREASE,1.3937282229965169,False,False,False,HIGH
2016-05-21,FOODS_1_096,TX_1,6.38,6.38,0.0,40.869598388671875,40.869598388671875,260.74803771972654,260.74803771972654,0.0,0.0,14,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_096,TX_2,6.38,6.38,0.0,34.08979797363281,34.08979797363281,217.49291107177734,217.49291107177734,0.0,0.0,16,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_096,TX_3,6.38,6.38,0.0,183.44808959960938,183.44808959960938,1170.3988116455077,1170.3988116455077,0.0,0.0,16,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_096,WI_1,7.23,7.23,0.0,103.80867004394531,103.80867004394531,750.5366844177247,750.5366844177247,0.0,0.0,16,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_096,WI_2,7.23,7.23,0.0,273.673583984375,273.673583984375,1978.6600122070313,1978.6600122070313,0.0,0.0,16,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_096,WI_3,7.23,7.23,0.0,158.9976806640625,158.9976806640625,1149.553231201172,1149.553231201172,0.0,0.0,16,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_129,CA_1,5.74,5.66,-1.3937282229965169,4.649754524230957,4.943943500518799,26.689590969085696,27.982720212936403,1.2931292438507072,4.845069545458852,28,CHANGE,FOODS_1,CA,DECREASE,1.3937282229965169,False,False,False,HIGH
2016-05-21,FOODS_1_129,CA_2,5.74,5.66,-1.3937282229965169,9.053498268127441,9.31954288482666,51.96708005905152,52.7486127281189,0.7815326690673814,1.503899522888925,28,CHANGE,FOODS_1,CA,DECREASE,1.3937282229965169,False,False,False,HIGH
2016-05-21,FOODS_1_129,CA_3,5.74,5.74,0.0,15.371341705322266,15.371341705322266,88.2315013885498,88.2315013885498,0.0,0.0,26,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_129,CA_4,5.74,5.74,0.0,7.5560994148254395,7.5560994148254395,43.37201064109802,43.37201064109802,0.0,0.0,25,HOLD,FOODS_1,CA,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_129,TX_1,6.38,6.38,0.0,46.51581954956055,46.51581954956055,296.7709287261963,296.7709287261963,0.0,0.0,16,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_129,TX_2,6.38,6.38,0.0,30.678104400634766,30.678104400634766,195.7263060760498,195.7263060760498,0.0,0.0,16,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_129,TX_3,6.38,6.38,0.0,75.33308410644531,75.33308410644531,480.6250765991211,480.6250765991211,0.0,0.0,16,HOLD,FOODS_1,TX,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_129,WI_1,7.23,7.23,0.0,13.958891868591309,13.958891868591309,100.92278820991517,100.92278820991517,0.0,0.0,16,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_129,WI_2,7.23,7.23,0.0,29.417448043823242,29.417448043823242,212.68814935684205,212.68814935684205,0.0,0.0,16,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
2016-05-21,FOODS_1_129,WI_3,7.23,7.23,0.0,14.780233383178711,14.780233383178711,106.86108736038209,106.86108736038209,0.0,0.0,16,HOLD,FOODS_1,WI,HOLD,0.0,False,False,False,HIGH
